File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
34928e92-b375-484a-8d2b-893eb4719945	dc9a90f9-cfee-4e75-b1b4-ace36b09ea16.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-FP-A9TM	TCGA-FP-A9TM-01A	Primary Tumor
661e565b-f6fe-4ea9-842b-1846b5315759	637b3148-f0e2-4c0b-87e0-5f33f32a9e95.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91K	TCGA-VQ-A91K-01A	Primary Tumor
a4bbfec3-6a6d-4716-b55c-d64b650b8f08	747eeaa9-3782-4ef3-8359-daefa8afb3c0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HJ-7597	TCGA-HJ-7597-01A	Primary Tumor
6bd8fb01-2c17-4d33-9d9f-946a20b4c095	12f427fc-2db0-42c2-b477-c8c3f45044e9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4G3	TCGA-HU-A4G3-01A	Primary Tumor
1264d3b3-30f0-486d-adb2-c53e5a8ed79b	b3edef4e-d42d-4933-8c5f-51269423687f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4GH	TCGA-HU-A4GH-01A	Primary Tumor
a6636500-05b2-4432-b014-1e1ce0abdeb0	5f977cf2-9f80-4df2-a5de-4c964adcd404.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-R5-A7ZI	TCGA-R5-A7ZI-01A	Primary Tumor
79479c94-c9e3-4746-a57a-6e82b440eb28	c1459cbf-7d8f-43b8-a69c-bc824454929e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8365	TCGA-BR-8365-01A	Primary Tumor
5dc286ef-d3e6-49ee-9cf9-849c805d8859	e5a8c9ba-b525-4aa3-9f98-4b4156ff9901.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A74A	TCGA-D7-A74A-01A	Primary Tumor
5fd84e63-7247-4394-8dbe-8f7e26319a5a	e53a7c37-bd31-42a3-84fd-14fed7c6bf44.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-F1-6874	TCGA-F1-6874-01A	Primary Tumor
b6b3462e-ffa1-41cc-85aa-79b36768ef34	a4a2ec43-60ae-4d6a-8edc-fb247f2d3b76.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6802	TCGA-BR-6802-01A	Primary Tumor
9baf496d-0a48-4972-8d7d-866f2b435c1d	e8001d61-9fad-46e0-b1f0-84551540eb61.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8676	TCGA-BR-8676-01A	Primary Tumor
ef5fe7ac-2476-478e-8c5d-f8114ea34224	fc66f17a-2f6c-4dd9-8d9b-efd4baaca2af.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-A4J7	TCGA-BR-A4J7-01A	Primary Tumor
eb7d191d-85ed-4600-821d-d10e987deb13	0776df15-e66e-4978-a585-0f0416fa6880.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-A4QL	TCGA-BR-A4QL-01A	Primary Tumor
f232d99a-df50-44c2-8c7f-ea63cf7a52b9	a1aa5ebd-8038-4737-84c1-298526370e11.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-7958	TCGA-BR-7958-01A	Primary Tumor
65b96d54-238b-4909-bbf0-f1f273e41fde	f312872c-154a-4bd6-aa62-7ba6678bbb13.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-FP-7735	TCGA-FP-7735-01A	Primary Tumor
26bcaa90-91f4-4787-8a68-152f431938cd	16557678-7173-4537-9a65-60dceb827433.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8372	TCGA-BR-8372-01A	Primary Tumor
d466f3a1-30bd-4097-ae08-590dc3c23244	3bc29a02-86b5-400e-be79-e6c76552d52b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8525	TCGA-CD-8525-01A	Primary Tumor
56d8a12c-7232-4b80-9abf-28d2a4a6e541	82ffe38d-a03e-4b2c-93bf-8a10cd37ed51.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8531	TCGA-CD-8531-01A	Primary Tumor
1c90ea6b-5495-4138-b35d-130b331b57ce	0280b3ee-98fa-476f-a924-de4d4ad5d3b9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6455	TCGA-BR-6455-01A	Primary Tumor
780abacc-9fd8-4db3-a5f9-ee06feb54d4a	53d955d3-4c8d-4549-ba45-8917953e63c1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8686	TCGA-BR-8686-01A	Primary Tumor
698e3c7c-2042-4adb-936a-ca8661cc652d	e188310b-58a2-4dc8-a063-bc3cf7910619.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5721	TCGA-CG-5721-01A	Primary Tumor
49399705-8f99-46c1-9555-8f4658648c54	5d1a16dd-6c0c-4130-acd3-0573da2dc70c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91S	TCGA-VQ-A91S-01A	Primary Tumor
0b636202-835d-4aa7-8e80-45316afa5f68	ebffc68e-1c01-4c13-8519-50d1dd9c6120.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-6818	TCGA-D7-6818-01A	Primary Tumor
d0fe3eed-4eba-40b3-bc70-c8cda2b232bd	d2c53d67-fd5a-4b3f-ae58-b2a4b5922486.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8DU	TCGA-VQ-A8DU-01A	Primary Tumor
55a1cae7-58a1-4ae2-ba34-38146f2fa708	27b74fa9-f4d1-44af-b6f4-29605ffc5701.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-B7-A5TK	TCGA-B7-A5TK-01A	Primary Tumor
dcbf21f6-fe82-4ca0-bd59-8195e50d8207	3a17bd2e-3eb5-471f-b3b1-396f78bb08f7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A924	TCGA-VQ-A924-01A	Primary Tumor
067beaf4-7b49-4278-aad2-7a0451f12432	9c2a33fb-dcf0-469a-97d8-9352158143df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8373	TCGA-BR-8373-01A	Primary Tumor
0bc20025-8ab2-49b7-903b-fcf4aeb7d269	3c46808e-9330-4d25-9424-45da6154fed6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-8663	TCGA-IN-8663-01A	Primary Tumor
48c33d3f-6c14-4fe5-86c3-1d6025745784	6017c75f-8410-410b-91fc-54035008c1d9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-A4J4	TCGA-BR-A4J4-01A	Primary Tumor
099a320d-2812-4387-8c71-0715730d8a9f	27490b93-a256-4a5c-994d-593208a8b499.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-8663	TCGA-IN-8663-11A	Solid Tissue Normal
f45bf4c6-a66a-4174-a74c-9a88f90f0599	2d9de862-f644-45c2-9c96-d5d24d05f3f2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91U	TCGA-VQ-A91U-01A	Primary Tumor
56d26c88-75b1-4122-b9ee-158f30ad9951	2cc4e9d5-f811-4611-9ad1-f5dee97b5c23.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6705	TCGA-BR-6705-01A	Primary Tumor
951f70d4-92b5-4f2a-860e-60909f59771c	cf004694-2c63-4b88-8058-214578f369ea.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-F1-6875	TCGA-F1-6875-01A	Primary Tumor
31fc405f-3d01-4c32-ad58-0f7bc1ef5b1d	f59dd8c8-0d62-44b6-b84a-6e67076e7f0b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-5578	TCGA-D7-5578-01A	Primary Tumor
5e058a7a-96e7-4a00-91ed-b78e732e73b1	69b4feb7-1adc-489f-87a9-1295207cc7a8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A6EX	TCGA-D7-A6EX-01A	Primary Tumor
dfb48030-5f4c-4405-837b-693f01e37bd3	32860e74-cf2c-4537-b4cb-83e62cf0a4db.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-8244	TCGA-HU-8244-01A	Primary Tumor
0f92b7f7-86cb-4a55-b9ff-e9b46ba8dad2	24bc6017-0bad-4400-bc56-49a9d7e644df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-7957	TCGA-BR-7957-01A	Primary Tumor
5691d4ad-6522-4646-a59d-3be692009e57	8d6fe4ac-a51e-4558-909d-1df555934c12.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4HD	TCGA-HU-A4HD-01A	Primary Tumor
ec730778-e5dd-48ff-9310-14dcc4736de5	d4045310-7565-438e-875f-2d38eb8c7d3f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-8610	TCGA-HU-8610-01A	Primary Tumor
e389220e-e544-4820-9915-c87e17689e0e	0772afa9-32f8-404f-a0cb-439bd320e8f6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91Y	TCGA-VQ-A91Y-01A	Primary Tumor
b72cfc63-b26c-4ee2-a127-f3541fd9230d	072beb58-7a12-49d7-b49f-008a774ce6bf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A4Z0	TCGA-D7-A4Z0-01A	Primary Tumor
a1f52baf-cbb7-4891-86bb-7464a59db712	9e61ea7d-8a7c-49f7-8a55-290e7bfe0380.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4G9	TCGA-HU-A4G9-01A	Primary Tumor
5ed07d05-9550-4c3c-823a-1e512f2f1d9b	4060cf60-a8c9-4cb1-b096-97c9c556b26e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8591	TCGA-BR-8591-01A	Primary Tumor
246f0dd2-3f9f-486a-bbd9-83550b93d602	3488851e-c137-47db-9562-8a035d838af5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8297	TCGA-BR-8297-01A	Primary Tumor
48e1bd4f-831b-4cd5-ae40-698b1d3b4506	14a248c3-0189-424d-8be1-8d8b39c705f0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-8570	TCGA-D7-8570-01A	Primary Tumor
488e41af-5f72-4b72-a6ba-83cada71c8b5	763d2544-5f2f-4bbf-9e5e-70525fa1d2f5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91A	TCGA-VQ-A91A-01A	Primary Tumor
3c1d85a9-7845-477a-ac89-9cf345ed01b8	f87e979d-2869-4742-84aa-30fd103a73fe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HF-A5NB	TCGA-HF-A5NB-01A	Primary Tumor
ef1d5bac-1c97-4529-89d4-2410e4356701	ffb57dee-ba76-4251-87cb-e024a995371c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6710	TCGA-BR-6710-01A	Primary Tumor
f19a9513-8848-4d2f-9409-2efe8053a03b	4feb4700-31bb-4c50-821c-f823614f27e1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-AA6D	TCGA-VQ-AA6D-01A	Primary Tumor
4302af6b-66e2-4913-83f3-8139b46d768f	99df0f6e-3265-4ea6-84a3-58f1559f632a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PO	TCGA-VQ-A8PO-01A	Primary Tumor
e3abf4bd-cd05-40f2-82c2-2d02fc7a3c75	be01999b-2ef2-4929-91b1-bfaa6260b6ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8DV	TCGA-VQ-A8DV-01A	Primary Tumor
9521e067-f3e9-451d-b856-f0e1a7a2b56a	2a8012b9-2405-4f23-819f-ba1be239d009.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-A48A	TCGA-CD-A48A-01A	Primary Tumor
0716b8bc-bc7d-4857-a0d7-f72906074a5f	b644e04d-236c-48f4-9945-ae046443a823.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4301	TCGA-CG-4301-01A	Primary Tumor
aa320430-509d-4c4b-96b8-81f6d5934f2c	6410067f-e1a3-40dc-b7d1-2b0dc926b72c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8487	TCGA-BR-8487-01A	Primary Tumor
fe28ea33-5a35-4a4d-8fa1-3d84d4a308ac	e15a011d-bba3-4807-bf48-dfa912d018af.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N9	TCGA-RD-A8N9-01A	Primary Tumor
8e3374ad-f2c6-459b-be35-570477e51bc9	dfa5f4a6-d885-4e83-a33b-8b381a2d6204.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6454	TCGA-BR-6454-01A	Primary Tumor
98e1d868-68b8-4477-9a1c-56a375e1aef6	d2fe9a94-a39e-442a-9731-54d821cfa6a6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-8578	TCGA-D7-8578-01A	Primary Tumor
45da69eb-ddb4-4390-86d1-22bac6ff958a	510293b0-9812-443f-9ffe-3c3ce78528f6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-A486	TCGA-CD-A486-01A	Primary Tumor
aff0bfef-c482-4fec-8cd1-6657840ec614	3bc6379c-fcac-488f-91ed-bc60d0abf472.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5734	TCGA-CG-5734-01A	Primary Tumor
07e6e068-1ebc-4796-a388-f9afa0cb26fc	0868689e-4a20-445c-9a83-df1cbb8f6eab.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4469	TCGA-CG-4469-01A	Primary Tumor
7d073182-1d70-4084-af6e-996b2a76f944	336731dd-7471-4e09-a622-41b835bdadf9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5722	TCGA-CG-5722-01A	Primary Tumor
94663224-5b0e-4921-9f51-1c5c8e3c42a1	773801e2-4938-4bf4-bccc-6e1694d2d4f5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-A7NU	TCGA-IN-A7NU-01A	Primary Tumor
3010aa05-27de-4c37-9ed7-2ce162156e07	06a28e7d-c54b-4b6a-befc-a17ab6a79767.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-8575	TCGA-D7-8575-01A	Primary Tumor
b63d6554-0f9e-4e1f-bcbb-c23cb975775f	becd2d19-b92c-4305-ade3-d2c357a1047b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91N	TCGA-VQ-A91N-01A	Primary Tumor
d4a369c7-1245-4de3-be58-ff291ba50ae4	c8f587c1-595c-4617-9f03-8a7eedc43910.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-R5-A7O7	TCGA-R5-A7O7-01A	Primary Tumor
62a8b1c6-87d8-4d68-9340-d571aaa3558a	e6d55c2b-f54b-4d4c-a93e-2d978f57ad4b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-6526	TCGA-D7-6526-01A	Primary Tumor
8fe91e1b-fb69-4b21-b149-4f39015ca1d4	46da4db8-8504-4f8e-b97c-964cbd2dd65e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-A6RS	TCGA-IN-A6RS-01A	Primary Tumor
a3f63135-9e84-4ffd-b04d-d230ef89d2ad	dd1c79a4-c58a-45a0-8285-9b1e4d82a5b2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-5798	TCGA-CD-5798-01A	Primary Tumor
8accf593-2f57-4248-8958-371c01500f9d	8a1347e6-3475-48aa-af4a-87b7866c4a85.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6453	TCGA-BR-6453-11A	Solid Tissue Normal
5875b120-c3bb-4790-ba3d-e87d21e604f5	147fe9a0-534d-4267-9709-3878a648c755.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-6528	TCGA-D7-6528-01A	Primary Tumor
fd91fa29-ff90-42db-8076-c0b31bd00060	d87d0953-d2e5-41cc-b990-be54539779be.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PP	TCGA-VQ-A8PP-01A	Primary Tumor
9ddac3ff-9f6f-4879-ab13-e558256c18f5	4a4bd28f-9f5a-4e6f-8804-1ab0a6761be2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-B7-5818	TCGA-B7-5818-01A	Primary Tumor
e06c9599-da35-44c4-975e-fd4d120c047c	daab6e10-ff63-41c5-9c80-7b38be67e743.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4437	TCGA-CG-4437-01A	Primary Tumor
0484bd52-a42c-4231-935a-fd008505766c	71e90570-c4d4-4c7f-b6af-b6fb338fde70.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-IN-8462	TCGA-IN-8462-01A	Primary Tumor
c2c0224c-7dcf-4685-ae51-270d9e7cc582	83436e39-a06f-46f0-9450-d8667f1c7683.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4H4	TCGA-HU-A4H4-01A	Primary Tumor
12992fa5-fbdd-4fe4-9bd0-4f5154998b8b	88cff3f6-03c3-494f-a85d-d29ec76fda97.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6457	TCGA-BR-6457-01A	Primary Tumor
63774f15-9476-4530-be90-438ad343912e	53db1847-ad1e-43d3-99a2-f6244679cc50.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6803	TCGA-BR-6803-01A	Primary Tumor
926b8665-02bc-44be-b4db-24aa80f8c318	1db01a3d-953a-4b7b-b20c-a1757fb44ae1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-5804	TCGA-CD-5804-01A	Primary Tumor
564a044a-3b8a-4585-b0c5-113f7981df91	107fffa5-abb2-47c9-93a1-69a2d07a8073.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-8572	TCGA-D7-8572-01A	Primary Tumor
bb30f8dd-bfc9-4da1-bfda-349d0894ea8f	b0ca67d9-b6c5-47b6-8ad1-045e05bc96aa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8592	TCGA-BR-8592-01A	Primary Tumor
6de7ae8b-57a7-42c6-aea3-07cb220d155c	5f27cd2c-89aa-4c03-9967-dae81c64d088.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-6520	TCGA-D7-6520-01A	Primary Tumor
59725cd2-040d-430e-891f-fdf82d90dfaf	670768c3-4ca7-4e06-816f-8fc7c0b4a80c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-6707	TCGA-BR-6707-01A	Primary Tumor
5ff29111-8faa-4d9b-899a-1c2bc5aaddfb	6a5dd3ed-c946-461c-a98e-c19e73ba3ef6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4GX	TCGA-HU-A4GX-01A	Primary Tumor
d1ebc4fe-0673-4c60-acc9-60a739cbd5db	f5a26082-9428-4cfc-be1a-e987f7906e49.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8371	TCGA-BR-8371-01A	Primary Tumor
9b30bf20-6b80-43f8-9205-67b990a6babf	a8a9595b-e0b5-479e-8b7e-33595de6f4c6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A748	TCGA-D7-A748-01A	Primary Tumor
89199eb0-4488-46d2-8e40-452e6abeddf2	b93a691d-6fee-4db4-b78b-61ebd0817d9a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4G8	TCGA-HU-A4G8-01A	Primary Tumor
749c4cef-dd61-485e-9d87-5502a6eefab8	21c512f3-caf9-4854-86ec-93241d529ca0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A7BW	TCGA-RD-A7BW-01A	Primary Tumor
361a6872-8cff-4461-8f5a-a336b3b46519	5d27bcee-a163-4f7f-aa71-a608f4460493.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-4371	TCGA-BR-4371-01A	Primary Tumor
bab4afab-7f34-4361-91c2-fd8d81f86fc6	ce216458-2523-4252-a95f-0251ce14723e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4466	TCGA-CG-4466-01A	Primary Tumor
cab9c42c-4fe9-4c3a-9050-4041fdbed316	6a81a67c-8817-4324-a773-996745aefdb5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4306	TCGA-CG-4306-01A	Primary Tumor
5437a90a-7bd3-41c3-a3e3-8d606363c23e	f9da0d15-5051-4507-b6c0-0e86c317539e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5721	TCGA-CG-5721-11A	Solid Tissue Normal
3315041c-e438-4a87-90b8-bc70ed61b903	8d5ca6c8-3174-44e8-8ceb-e97079fa0a93.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-A6EY	TCGA-D7-A6EY-01A	Primary Tumor
faa8ae48-24e7-4f42-8b2a-848235492292	bf1213f6-7956-47a8-a7d1-881d9d83971d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-7716	TCGA-BR-7716-11A	Solid Tissue Normal
c5a79e4c-c436-4f80-b776-005cade85d54	559fe14a-1ebb-45bd-9fc7-2ccd5a3414e9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8528	TCGA-CD-8528-01A	Primary Tumor
f54dd257-361a-48f6-b646-6e13f7836f38	da9399eb-a43c-4fdc-a0e6-af1642006ac4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N1	TCGA-RD-A8N1-01A	Primary Tumor
2ae7ec0f-6518-4f9e-944d-5d2a64d1d5bf	ab0c5b41-c6d6-4591-a11e-9255705d0d6b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-AA69	TCGA-VQ-AA69-01A	Primary Tumor
f41434a1-8170-4eea-836f-73cc7df1aa38	b2cde560-9b2f-4dd3-8251-fab30d49566b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A92D	TCGA-VQ-A92D-01A	Primary Tumor
58aeb457-b7f0-4bf0-9864-058910121f95	4ea02aac-13df-4d8c-8f64-d1ee1c338e04.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8289	TCGA-BR-8289-01A	Primary Tumor
08b7f6cd-b12c-4c31-a2af-ddfb74a74401	acabdb00-fd4b-4a95-9326-140ce8541760.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8295	TCGA-BR-8295-01A	Primary Tumor
8b0177a2-ff2e-40e8-9d0e-14d7a7e4cf8f	d45139de-f2a0-4895-9602-20db5dc604c4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91Q	TCGA-VQ-A91Q-01A	Primary Tumor
e05a5a54-6d35-4a37-8dde-b013974e9f32	9bef6ea0-d0ac-4552-863e-9bba7c91b6a6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8296	TCGA-BR-8296-01A	Primary Tumor
0c483fdb-9221-4a64-8f31-252e22c53339	52e0e5b5-216f-48fb-816c-133e57cfff6b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8533	TCGA-CD-8533-01A	Primary Tumor
7baba314-5dbc-4d70-a928-06ddd3ac2536	3ec758aa-c145-4b2c-a847-77dbf1d01c4c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4477	TCGA-CG-4477-01A	Primary Tumor
c599e0fd-6d16-4c63-b1c0-e35686fcca58	32d19362-1f02-4584-b30a-758c1ba99c8a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8P3	TCGA-VQ-A8P3-01A	Primary Tumor
281222fc-74d0-4034-9f86-334a6b64290c	c82e36c0-668a-4940-b400-986b6e2f47b7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N0	TCGA-RD-A8N0-01A	Primary Tumor
6773d23b-8fd9-4439-8378-58bb8617fa56	8b82d46a-1c02-4cb7-9588-e25105650048.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-7722	TCGA-BR-7722-01A	Primary Tumor
