Gene_Name	Term_ID	DB
SLC4A2	10293	GO
SLC4A2	26845	GO
SLC4A2	40510	GO
SLC4A3	36960	GO
SLC4A3	28546	GO
SLC4A3	5768	GO
SLC4A3	5769	GO
SLC4A3	5777	GO
SLC4A3	10290	GO
SLC4A3	10293	GO
SLC4A3	40510	GO
SLC4A4	36960	GO
SLC4A4	28546	GO
SLC4A4	5768	GO
SLC4A4	5769	GO
SLC4A4	5772	GO
SLC4A4	19632	GO
SLC4A4	5777	GO
SLC4A4	10290	GO
SLC4A4	10293	GO
SLC4A4	30044	GO
SLC4A5	36960	GO
SLC4A5	28546	GO
SLC4A5	1570	GO
SLC4A5	5768	GO
SLC4A5	5769	GO
SLC4A5	26634	GO
SLC4A5	5772	GO
SLC4A5	30127	GO
SLC4A5	19632	GO
SLC4A5	5777	GO
SLC4A5	10290	GO
SLC4A5	8895	GO
SLC4A5	10293	GO
SLC4A5	17269	GO
SLC4A5	2522	GO
SLC4A5	2463	GO
SLC4A7	36960	GO
SLC4A7	28546	GO
SLC4A7	5768	GO
SLC4A7	5769	GO
SLC4A7	5772	GO
SLC4A7	19632	GO
SLC4A7	5777	GO
SLC4A7	10290	GO
SLC4A7	10293	GO
SLC4A7	30203	GO
SLC4A8	36960	GO
SLC4A8	28546	GO
SLC4A8	5768	GO
SLC4A8	5769	GO
SLC4A8	5772	GO
SLC4A8	5777	GO
SLC4A8	10290	GO
SLC4A8	10293	GO
SLC50A1	24327	GO
SLC50A1	5768	GO
SLC50A1	21747	GO
SLC50A1	18164	GO
SLC50A1	7128	GO
SLC5A1	42656	GO
SLC5A1	5768	GO
SLC5A1	5769	GO
SLC5A1	10346	GO
SLC5A1	5772	GO
SLC5A1	1457	GO
SLC5A1	7128	GO
SLC5A1	7129	GO
SLC5A1	30044	GO
SLC5A11	5768	GO
SLC5A11	5769	GO
SLC5A11	10379	GO
SLC5A11	5772	GO
SLC5A11	7128	GO
SLC5A11	3419	GO
SLC5A11	30044	GO
SLC5A3	22306	GO
SLC5A3	5768	GO
SLC5A3	5769	GO
SLC5A3	5772	GO
SLC5A3	6319	GO
SLC5A3	10386	GO
SLC5A3	5018	GO
SLC5A3	30044	GO
SLC5A7	6177	GO
SLC5A7	6179	GO
SLC5A7	1030	GO
SLC5A7	6182	GO
SLC5A7	5768	GO
SLC5A7	5769	GO
SLC5A7	5772	GO
SLC5A7	10453	GO
SLC5A7	6810	GO
SLC5A7	30044	GO
SLC6A1	8193	GO
SLC6A1	28673	GO
SLC6A1	5768	GO
SLC6A1	9483	GO
SLC6A1	8719	GO
SLC6A1	8465	GO
SLC6A1	9499	GO
SLC6A1	9503	GO
SLC6A1	5792	GO
SLC6A1	6176	GO
SLC6A1	10399	GO
SLC6A1	7860	GO
SLC6A1	37047	GO
SLC6A1	16327	GO
SLC6A1	28999	GO
SLC6A1	16211	GO
SLC6A1	30044	GO
SLC6A1	21084	GO
SLC6A1	8677	GO
SLC6A1	6506	GO
SLC6A1	21617	GO
SLC6A12	5792	GO
SLC6A12	6176	GO
SLC6A12	5826	GO
SLC6A12	2786	GO
SLC6A12	33349	GO
SLC6A12	5768	GO
SLC6A12	8428	GO
SLC6A12	8465	GO
SLC6A12	30044	GO
SLC6A12	10399	GO
SLC6A2	5792	GO
SLC6A2	6176	GO
SLC6A2	26594	GO
SLC6A2	5768	GO
SLC6A2	10428	GO
SLC6A2	10455	GO
SLC6A2	28664	GO
SLC6A2	30044	GO
SLC6A20	5792	GO
SLC6A20	10401	GO
SLC6A20	5826	GO
SLC6A20	2786	GO
SLC6A20	5768	GO
SLC6A20	10409	GO
SLC6A20	30098	GO
SLC6A20	30044	GO
SLC6A20	20127	GO
SLC6A3	28672	GO
SLC6A3	20866	GO
SLC6A3	1030	GO
SLC6A3	5768	GO
SLC6A3	30220	GO
SLC6A3	21262	GO
SLC6A3	34318	GO
SLC6A3	21266	GO
SLC6A3	8470	GO
SLC6A3	9499	GO
SLC6A3	5792	GO
SLC6A3	6520	GO
SLC6A3	19002	GO
SLC6A3	6458	GO
SLC6A3	10428	GO
SLC6A3	23999	GO
SLC6A3	20933	GO
SLC6A3	13908	GO
SLC6A3	10454	GO
SLC6A3	6489	GO
SLC6A3	21084	GO
SLC6A3	7776	GO
SLC6A3	6503	GO
SLC6A3	28664	GO
SLC6A4	24193	GO
SLC6A4	5768	GO
SLC6A4	19084	GO
SLC6A4	25105	GO
SLC6A4	28689	GO
SLC6A4	8465	GO
SLC6A4	33175	GO
SLC6A4	13719	GO
SLC6A4	21529	GO
SLC6A4	1182	GO
SLC6A4	5792	GO
SLC6A4	5793	GO
SLC6A4	6176	GO
SLC6A4	33185	GO
SLC6A4	13865	GO
SLC6A4	21162	GO
SLC6A4	33196	GO
SLC6A4	6317	GO
SLC6A4	7860	GO
SLC6A4	10428	GO
SLC6A4	16327	GO
SLC6A4	6476	GO
SLC6A4	28368	GO
SLC6A4	16209	GO
SLC6A4	9048	GO
SLC6A4	30044	GO
SLC6A4	7776	GO
SLC6A4	27114	GO
SLC6A4	6507	GO
SLC6A4	21617	GO
SLC6A4	24307	GO
SLC6A4	6517	GO
SLC6A5	5792	GO
SLC6A5	6176	GO
SLC6A5	5768	GO
SLC6A5	30098	GO
SLC6A5	30044	GO
SLC6A5	20127	GO
SLC6A8	5792	GO
SLC6A8	10464	GO
SLC6A8	5570	GO
SLC6A8	5768	GO
SLC6A8	5769	GO
SLC6A8	5772	GO
SLC6A8	2990	GO
SLC6A8	6679	GO
SLC6A8	40632	GO
SLC6A8	30044	GO
SLC6A9	5792	GO
SLC6A9	10401	GO
SLC6A9	2786	GO
SLC6A9	5826	GO
SLC6A9	5768	GO
SLC6A9	41834	GO
SLC6A9	30098	GO
SLC6A9	31606	GO
SLC6A9	30044	GO
SLC6A9	20127	GO
SLC7A1	41377	GO
SLC7A1	5826	GO
SLC7A1	2786	GO
SLC7A1	5768	GO
SLC7A1	41835	GO
SLC7A1	41426	GO
SLC7A1	10397	GO
SLC7A10	5826	GO
SLC7A10	2786	GO
SLC7A10	5768	GO
SLC7A10	10410	GO
SLC7A10	21742	GO
SLC7A10	21743	GO
SLC7A10	28054	GO
SLC7A10	10392	GO
SLC7A11	5920	GO
SLC7A11	2786	GO
SLC7A11	5826	GO
SLC7A11	32196	GO
SLC7A11	35303	GO
SLC7A11	5768	GO
SLC7A11	6317	GO
SLC7A11	7860	GO
SLC7A11	28054	GO
SLC7A11	19002	GO
SLC7A11	32413	GO
SLC7A5	2786	GO
SLC7A5	5826	GO
SLC7A5	14277	GO
SLC7A5	6183	GO
SLC7A5	5768	GO
SLC7A5	5491	GO
SLC7A5	28054	GO
SLC7A5	10392	GO
SLC7A5	6298	GO
SLC7A5	10395	GO
SLC7A5	40509	GO
SLC7A7	5826	GO
SLC7A7	2786	GO
SLC7A7	643	GO
SLC7A7	5768	GO
SLC7A7	5491	GO
SLC7A7	5429	GO
SLC7A7	28054	GO
SLC7A7	44567	GO
SLC7A7	10395	GO
SLC7A7	40509	GO
SLC7A8	2786	GO
SLC7A8	5826	GO
SLC7A8	30023	GO
SLC7A8	5768	GO
SLC7A8	10287	GO
SLC7A8	5491	GO
SLC7A8	7860	GO
SLC7A8	40053	GO
SLC7A8	28054	GO
SLC7A8	10392	GO
SLC7A8	10395	GO
SLC7A8	40509	GO
SLC7A9	5826	GO
SLC7A9	2786	GO
SLC7A9	5768	GO
SLC7A9	5429	GO
SLC7A9	28054	GO
SLC7A9	10392	GO
SLC7A9	10398	GO
SLC8A1	21379	GO
SLC8A1	8198	GO
SLC8A1	35206	GO
SLC8A1	5768	GO
SLC8A1	5769	GO
SLC8A1	37004	GO
SLC8A1	5772	GO
SLC8A1	5774	GO
SLC8A1	32398	GO
SLC8A1	29971	GO
SLC8A1	30486	GO
SLC8A1	30487	GO
SLC8A1	13466	GO
SLC8A1	1532	GO
SLC8A1	1182	GO
SLC8A1	28574	GO
SLC8A1	33311	GO
SLC8A1	33188	GO
SLC8A1	39717	GO
SLC8A1	33195	GO
SLC8A1	2990	GO
SLC8A1	36399	GO
SLC8A1	19632	GO
SLC8A1	19890	GO
SLC8A1	33331	GO
SLC8A1	35252	GO
SLC8A1	30134	GO
SLC8A1	28984	GO
SLC8A1	6073	GO
SLC8A1	41789	GO
SLC8A1	5831	GO
SLC8A1	6476	GO
SLC8A1	5840	GO
SLC8A1	30034	GO
SLC8A1	23253	GO
SLC8A1	9302	GO
SLC8A1	9303	GO
SLC8A1	19799	GO
SLC8A1	32474	GO
SLC8A1	30044	GO
SLC8A1	9183	GO
SLC8A1	7776	GO
SLC8A1	6118	GO
SLC8A1	9069	GO
SLC8A1	9582	GO
SLC8A1	18546	GO
SLC8A1	17140	GO
SLC8A1	30075	GO
SLC8A1	14588	GO
SLC8A1	1533	GO
SLC8A1	1534	GO
SLC8A2	5831	GO
SLC8A2	5768	GO
SLC8A2	5769	GO
SLC8A2	30376	GO
SLC8A2	6506	GO
SLC8A2	5772	GO
SLC8A2	6507	GO
SLC8A2	5774	GO
SLC8A2	26511	GO
SLC8A2	19632	GO
SLC8A2	6073	GO
SLC8A2	32474	GO
SLC8A2	30044	GO
SLC8A2	41789	GO
SLC8A3	5768	GO
SLC8A3	5769	GO
SLC8A3	5772	GO
SLC8A3	21389	GO
SLC8A3	5774	GO
SLC8A3	5780	GO
SLC8A3	43799	GO
SLC8A3	30487	GO
SLC8A3	43800	GO
SLC8A3	13466	GO
SLC8A3	30376	GO
SLC8A3	33195	GO
SLC8A3	19632	GO
SLC8A3	33331	GO
SLC8A3	5813	GO
SLC8A3	6073	GO
SLC8A3	41789	GO
SLC8A3	5831	GO
SLC8A3	1741	GO
SLC8A3	32474	GO
SLC8A3	30044	GO
SLC8A3	26973	GO
SLC8A3	9572	GO
SLC8A3	28645	GO
SLC8A3	6506	GO
SLC8A3	6507	GO
SLC9A1	28546	GO
SLC9A1	33282	GO
SLC9A1	5768	GO
SLC9A1	5769	GO
SLC9A1	5770	GO
SLC9A1	5772	GO
SLC9A1	37004	GO
SLC9A1	29965	GO
SLC9A1	35224	GO
SLC9A1	9499	GO
SLC9A1	28958	GO
SLC9A1	33311	GO
SLC9A1	28583	GO
SLC9A1	8874	GO
SLC9A1	16812	GO
SLC9A1	19632	GO
SLC9A1	19890	GO
SLC9A1	33331	GO
SLC9A1	14132	GO
SLC9A1	40634	GO
SLC9A1	14335	GO
SLC9A1	28990	GO
SLC9A1	33343	GO
SLC9A1	6720	GO
SLC9A1	1089	GO
SLC9A1	10948	GO
SLC9A1	33733	GO
SLC9A1	14277	GO
SLC9A1	9034	GO
SLC9A1	28619	GO
SLC9A1	14159	GO
SLC9A1	5840	GO
SLC9A1	28368	GO
SLC9A1	5842	GO
SLC9A1	35280	GO
SLC9A1	14422	GO
SLC9A1	9303	GO
SLC9A1	24280	GO
SLC9A1	33112	GO
SLC9A1	30044	GO
SLC9A1	41309	GO
SLC9A1	7776	GO
SLC9A1	21859	GO
SLC9A1	24444	GO
SLC9A1	32874	GO
SLC9A1	33133	GO
SLC9A1	36988	GO
SLC9A1	19700	GO
SLC9A1	40567	GO
SLC9A1	1532	GO
SLC9A1	35197	GO
SLC9A1	32767	GO
SLC9A2	5768	GO
SLC9A2	5769	GO
SLC9A2	5770	GO
SLC9A2	5772	GO
SLC9A2	4236	GO
SLC9A2	19632	GO
SLC9A2	5842	GO
SLC9A2	40634	GO
SLC9A2	30044	GO
SLC9A3	5857	GO
SLC9A3	5768	GO
SLC9A3	5769	GO
SLC9A3	5770	GO
SLC9A3	5772	GO
SLC9A3	19632	GO
SLC9A3	5842	GO
SLC9A3	6517	GO
SLC9A3	40634	GO
SLC9A3	30044	GO
SLC9A3	1534	GO
SLC9A3	28479	GO
SLC9A3R1	16384	GO
SLC9A3R1	18564	GO
SLC9A3R1	45958	GO
SLC9A3R1	32262	GO
SLC9A3R1	20871	GO
SLC9A3R1	6805	GO
SLC9A3R1	9496	GO
SLC9A3R1	28963	GO
SLC9A3R1	30244	GO
SLC9A3R1	13350	GO
SLC9A3R1	13991	GO
SLC9A3R1	24367	GO
SLC9A3R1	5429	GO
SLC9A3R1	32183	GO
SLC9A3R1	23747	GO
SLC9A3R1	3012	GO
SLC9A3R1	44874	GO
SLC9A3R1	28761	GO
SLC9A3R1	6105	GO
SLC9A3R1	6874	GO
SLC9A3R1	6875	GO
SLC9A3R1	30174	GO
SLC9A3R1	14176	GO
SLC9A3R1	6498	GO
SLC9A3R1	36322	GO
SLC9A3R1	9186	GO
SLC9A3R1	9062	GO
SLC9A3R1	16744	GO
SLC9A3R1	24432	GO
SLC9A3R1	14705	GO
SLC9A3R1	18545	GO
SLC9A3R1	14452	GO
SLC9A3R1	2549	GO
SLC9A3R1	4086	GO
SLC9A3R1	35316	GO
SLC9A3R1	22779	GO
SLC9A3R1	19324	GO
SLC9A3R1	16383	GO
SLC9A3R2	27099	GO
SLC9A3R2	24348	GO
SLC9A3R2	5429	GO
SLC9A4	1570	GO
SLC9A4	5768	GO
SLC9A4	5769	GO
SLC9A4	5770	GO
SLC9A4	1210	GO
SLC9A4	5772	GO
SLC9A4	19632	GO
SLC9A4	5842	GO
SLC9A4	40634	GO
SLC9A4	30044	GO
SLC9A5	5768	GO
SLC9A5	5769	GO
SLC9A5	5770	GO
SLC9A5	5772	GO
SLC9A5	19632	GO
SLC9A5	5842	GO
SLC9A5	40634	GO
SLC9A5	30044	GO
SLC9A6	36512	GO
SLC9A6	27073	GO
SLC9A6	28481	GO
SLC9A6	15555	GO
SLC9A6	10562	GO
SLC9A6	31076	GO
SLC9A6	5768	GO
SLC9A6	5769	GO
SLC9A6	5770	GO
SLC9A6	5772	GO
SLC9A6	19632	GO
SLC9A6	5842	GO
SLC9A6	26940	GO
SLC9A6	27991	GO
SLC9A6	40634	GO
SLC9A6	30044	GO
SLC9A7	5768	GO
SLC9A7	5769	GO
SLC9A7	5770	GO
SLC9A7	33674	GO
SLC9A7	5772	GO
SLC9A7	5771	GO
SLC9A7	19632	GO
SLC9A7	5842	GO
SLC9A7	40634	GO
SLC9A7	30044	GO
SLC9A8	28546	GO
SLC9A8	5768	GO
SLC9A8	5769	GO
SLC9A8	5770	GO
SLC9A8	33674	GO
SLC9A8	5771	GO
SLC9A8	5772	GO
SLC9A8	19632	GO
SLC9A8	5842	GO
SLC9A8	40634	GO
SLC9A8	30044	GO
SLCO1A2	10311	GO
SLCO1A2	5768	GO
SLCO1A2	5769	GO
SLCO1A2	6737	GO
SLCO1A2	37047	GO
SLCO1A2	10303	GO
SLCO1A2	22015	GO
SLCO1B1	10311	GO
SLCO1B1	5768	GO
SLCO1B1	5769	GO
SLCO1B1	6737	GO
SLCO1B1	32216	GO
SLCO1B1	10303	GO
SLCO1B1	22015	GO
SLCO1B3	10311	GO
SLCO1B3	5768	GO
SLCO1B3	5769	GO
SLCO1B3	6737	GO
SLCO1B3	10303	GO
SLCO1B3	22015	GO
SLCO1C1	10311	GO
SLCO1C1	5768	GO
SLCO1C1	5769	GO
SLCO1C1	22015	GO
SLCO1C1	6737	GO
SLCO1C1	32216	GO
SLCO1C1	10303	GO
SLCO2A1	5829	GO
SLCO2A1	5768	GO
SLCO2A1	5769	GO
SLCO2A1	10322	GO
SLCO2A1	22015	GO
SLCO3A1	5768	GO
SLCO3A1	5769	GO
SLCO3A1	10322	GO
SLCO3A1	22015	GO
SLFN11	1872	GO
SLFN11	44862	GO
SLFN11	28686	GO
SLIRP	14432	GO
SLIRP	5346	GO
SLIRP	718	GO
SLIRP	6194	GO
SLIRP	32470	GO
SLIRP	6234	GO
SLIRP	5343	GO
SLIT1	13952	GO
SLIT1	13697	GO
SLIT1	13953	GO
SLIT1	6307	GO
SLIT1	6308	GO
SLIT1	27073	GO
SLIT1	14277	GO
SLIT1	20871	GO
SLIT1	6183	GO
SLIT1	28071	GO
SLIT1	15304	GO
SLIT1	17505	GO
SLIT1	29024	GO
SLIT1	27113	GO
SLIT1	27957	GO
SLIT1	19295	GO
SLIT1	6584	GO
SLIT1	6298	GO
SLIT1	27106	GO
SLIT1	13759	GO
SLIT2	27016	GO
SLIT2	2185	GO
SLIT2	21897	GO
SLIT2	27914	GO
SLIT2	1548	GO
SLIT2	33547	GO
SLIT2	35338	GO
SLIT2	33551	GO
SLIT2	35341	GO
SLIT2	35597	GO
SLIT2	1174	GO
SLIT2	6298	GO
SLIT2	13439	GO
SLIT2	1440	GO
SLIT2	6308	GO
SLIT2	6183	GO
SLIT2	28071	GO
SLIT2	28201	GO
SLIT2	14892	GO
SLIT2	16813	GO
SLIT2	6317	GO
SLIT2	28081	GO
SLIT2	9014	GO
SLIT2	15671	GO
SLIT2	6584	GO
SLIT2	9017	GO
SLIT2	27959	GO
SLIT2	9659	GO
SLIT2	13759	GO
SLIT2	13761	GO
SLIT2	14277	GO
SLIT2	13896	GO
SLIT2	15304	GO
SLIT2	31433	GO
SLIT2	10830	GO
SLIT2	14423	GO
SLIT2	28508	GO
SLIT2	19295	GO
SLIT2	27106	GO
SLIT2	21859	GO
SLIT2	33379	GO
SLIT2	35569	GO
SLIT2	14452	GO
SLIT2	31993	GO
SLIT2	5887	GO
SLIT3	27106	GO
SLIT3	6308	GO
SLIT3	14277	GO
SLIT3	31993	GO
SLIT3	28071	GO
SLIT3	6183	GO
SLIT3	31433	GO
SLIT3	16813	GO
SLIT3	6805	GO
SLIT3	27957	GO
SLIT3	6295	GO
SLIT3	14423	GO
SLIT3	9049	GO
SLIT3	6298	GO
SLIT3	19295	GO
SLIT3	28508	GO
SLIT3	13759	GO
SLITRK1	29025	GO
SLITRK1	6307	GO
SLITRK1	19171	GO
SLITRK1	21425	GO
SLITRK1	6583	GO
SLITRK1	6298	GO
SLITRK2	29025	GO
SLITRK2	6307	GO
SLITRK3	29025	GO
SLITRK3	6307	GO
SLK	25220	GO
SLK	10854	GO
SLK	14092	GO
SLK	14450	GO
SLK	10837	GO
SLK	3419	GO
SLK	5436	GO
SLK	15165	GO
SLK	28958	GO
SLMAP	2990	GO
SLN	39937	GO
SLN	35590	GO
SLN	39143	GO
SLN	5774	GO
SLN	39086	GO
SLN	39950	GO
SLN	21874	GO
SLN	22005	GO
SLN	28984	GO
SLN	32186	GO
SLN	39933	GO
SLPI	5479	GO
SLPI	16076	GO
SLPI	5901	GO
SLPI	23631	GO
SLPI	16464	GO
SLPI	1872	GO
SLPI	13170	GO
SLPI	3025	GO
SLPI	8893	GO
SLPI	9374	GO
SLPI	23647	GO
SLU7	5377	GO
SLU7	417	GO
SLU7	422	GO
SLU7	5385	GO
SLU7	5386	GO
SLU7	18537	GO
SLU7	2941	GO
SLU7	5843	GO
SLU7	6773	GO
SLU7	408	GO
SLU7	413	GO
SLU7	15167	GO
SLX1A	5312	GO
SLX1A	42433	GO
SLX1A	5284	GO
SLX1A	549	GO
SLX1A	20189	GO
SLX1A	9212	GO
SLX1A	35958	GO
SLX1A	5916	GO
SLX1A	35613	GO
SLX4	5312	GO
SLX4	42433	GO
SLX4	5284	GO
SLX4	549	GO
SLX4	101	GO
SLX4	5292	GO
SLX4	9212	GO
SLX4	21873	GO
SLX4	35958	GO
SLX4	5916	GO
SLX4	20189	GO
SLX4	34271	GO
SMAD1	33282	GO
SMAD1	14595	GO
SMAD1	31108	GO
SMAD1	24197	GO
SMAD1	5900	GO
SMAD1	30480	GO
SMAD1	1557	GO
SMAD1	1174	GO
SMAD1	6805	GO
SMAD1	39580	GO
SMAD1	6184	GO
SMAD1	28330	GO
SMAD1	30124	GO
SMAD1	21425	GO
SMAD1	5436	GO
SMAD1	192	GO
SMAD1	1224	GO
SMAD1	4169	GO
SMAD1	6092	GO
SMAD1	6097	GO
SMAD1	9048	GO
SMAD1	5343	GO
SMAD1	30433	GO
SMAD1	5346	GO
SMAD1	5348	GO
SMAD1	2921	GO
SMAD1	14953	GO
SMAD1	14954	GO
SMAD1	6252	GO
SMAD1	33647	GO
SMAD1	15098	GO
SMAD1	24444	GO
SMAD2	14208	GO
SMAD2	26885	GO
SMAD2	8198	GO
SMAD2	14598	GO
SMAD2	14599	GO
SMAD2	6286	GO
SMAD2	11022	GO
SMAD2	11024	GO
SMAD2	14097	GO
SMAD2	11410	GO
SMAD2	30480	GO
SMAD2	6805	GO
SMAD2	1174	GO
SMAD2	20504	GO
SMAD2	30107	GO
SMAD2	38301	GO
SMAD2	158	GO
SMAD2	23715	GO
SMAD2	26663	GO
SMAD2	8236	GO
SMAD2	30125	GO
SMAD2	9140	GO
SMAD2	5436	GO
SMAD2	1215	GO
SMAD2	1220	GO
SMAD2	1221	GO
SMAD2	8388	GO
SMAD2	28231	GO
SMAD2	6092	GO
SMAD2	6096	GO
SMAD2	6097	GO
SMAD2	26965	GO
SMAD2	15062	GO
SMAD2	9048	GO
SMAD2	9049	GO
SMAD2	32606	GO
SMAD2	5343	GO
SMAD2	5346	GO
SMAD2	16867	GO
SMAD2	19172	GO
SMAD2	24444	GO
SMAD2	14441	GO
SMAD2	6250	GO
SMAD2	2921	GO
SMAD2	6252	GO
SMAD2	6382	GO
SMAD2	26867	GO
SMAD2	18937	GO
SMAD2	15098	GO
SMAD2	6268	GO
SMAD2	6397	GO
SMAD2	4222	GO
SMAD3	1024	GO
SMAD3	12545	GO
SMAD3	24196	GO
SMAD3	26885	GO
SMAD3	14598	GO
SMAD3	5768	GO
SMAD3	27914	GO
SMAD3	31116	GO
SMAD3	5901	GO
SMAD3	1166	GO
SMAD3	11022	GO
SMAD3	30480	GO
SMAD3	14097	GO
SMAD3	11410	GO
SMAD3	6805	GO
SMAD3	1174	GO
SMAD3	20504	GO
SMAD3	9116	GO
SMAD3	1182	GO
SMAD3	158	GO
SMAD3	28959	GO
SMAD3	21792	GO
SMAD3	26663	GO
SMAD3	30375	GO
SMAD3	28587	GO
SMAD3	1581	GO
SMAD3	1453	GO
SMAD3	30125	GO
SMAD3	28079	GO
SMAD3	16304	GO
SMAD3	14588	GO
SMAD3	9140	GO
SMAD3	16694	GO
SMAD3	27963	GO
SMAD3	24127	GO
SMAD3	6720	GO
SMAD3	1215	GO
SMAD3	32196	GO
SMAD3	1221	GO
SMAD3	28231	GO
SMAD3	20939	GO
SMAD3	6092	GO
SMAD3	10751	GO
SMAD3	6097	GO
SMAD3	14930	GO
SMAD3	23762	GO
SMAD3	16852	GO
SMAD3	26965	GO
SMAD3	14423	GO
SMAD3	9048	GO
SMAD3	27865	GO
SMAD3	5979	GO
SMAD3	16859	GO
SMAD3	5343	GO
SMAD3	2016	GO
SMAD3	5346	GO
SMAD3	17634	GO
SMAD3	5348	GO
SMAD3	39266	GO
SMAD3	16867	GO
SMAD3	36327	GO
SMAD3	24444	GO
SMAD3	6252	GO
SMAD3	5870	GO
SMAD3	6382	GO
SMAD3	24432	GO
SMAD3	20986	GO
SMAD3	14451	GO
SMAD3	26867	GO
SMAD3	1268	GO
SMAD3	1401	GO
SMAD3	15098	GO
SMAD3	6268	GO
SMAD3	36223	GO
SMAD4	14595	GO
SMAD4	14597	GO
SMAD4	20990	GO
SMAD4	20999	GO
SMAD4	14599	GO
SMAD4	31111	GO
SMAD4	30476	GO
SMAD4	11022	GO
SMAD4	11024	GO
SMAD4	30480	GO
SMAD4	2706	GO
SMAD4	6803	GO
SMAD4	11410	GO
SMAD4	6805	GO
SMAD4	1175	GO
SMAD4	45336	GO
SMAD4	33434	GO
SMAD4	30107	GO
SMAD4	39580	GO
SMAD4	1182	GO
SMAD4	158	GO
SMAD4	6308	GO
SMAD4	34342	GO
SMAD4	30632	GO
SMAD4	21548	GO
SMAD4	2734	GO
SMAD4	1071	GO
SMAD4	6191	GO
SMAD4	26928	GO
SMAD4	7086	GO
SMAD4	7087	GO
SMAD4	9140	GO
SMAD4	1334	GO
SMAD4	31036	GO
SMAD4	1215	GO
SMAD4	1216	GO
SMAD4	33985	GO
SMAD4	33986	GO
SMAD4	9283	GO
SMAD4	28867	GO
SMAD4	8388	GO
SMAD4	28231	GO
SMAD4	30151	GO
SMAD4	6092	GO
SMAD4	5836	GO
SMAD4	11343	GO
SMAD4	6097	GO
SMAD4	16852	GO
SMAD4	2645	GO
SMAD4	14423	GO
SMAD4	6234	GO
SMAD4	2653	GO
SMAD4	5343	GO
SMAD4	17631	GO
SMAD4	5346	GO
SMAD4	20194	GO
SMAD4	5348	GO
SMAD4	24444	GO
SMAD4	2921	GO
SMAD4	16492	GO
SMAD4	6382	GO
SMAD4	33647	GO
SMAD4	27119	GO
SMAD4	26993	GO
SMAD4	28656	GO
SMAD4	26867	GO
SMAD4	6388	GO
SMAD4	26997	GO
SMAD4	9462	GO
SMAD4	18937	GO
SMAD4	31995	GO
SMAD4	6268	GO
SMAD4	2813	GO
SMAD4	4222	GO
SMAD5	33282	GO
SMAD5	14339	GO
SMAD5	14595	GO
SMAD5	24197	GO
SMAD5	1026	GO
SMAD5	11022	GO
SMAD5	30480	GO
SMAD5	1557	GO
SMAD5	1174	GO
SMAD5	39580	GO
SMAD5	28330	GO
SMAD5	6189	GO
SMAD5	30134	GO
SMAD5	5436	GO
SMAD5	4169	GO
SMAD5	6092	GO
SMAD5	5343	GO
SMAD5	30433	GO
SMAD5	5346	GO
SMAD5	6252	GO
SMAD5	33647	GO
SMAD5	1392	GO
SMAD5	24444	GO
SMAD6	14595	GO
SMAD6	14598	GO
SMAD6	14600	GO
SMAD6	5901	GO
SMAD6	30479	GO
SMAD6	6805	GO
SMAD6	1174	GO
SMAD6	23976	GO
SMAD6	2735	GO
SMAD6	6720	GO
SMAD6	2625	GO
SMAD6	9413	GO
SMAD6	6092	GO
SMAD6	31056	GO
SMAD6	22359	GO
SMAD6	19801	GO
SMAD6	5343	GO
SMAD6	5346	GO
SMAD6	6250	GO
SMAD6	15594	GO
SMAD6	18548	GO
SMAD7	14595	GO
SMAD7	9221	GO
SMAD7	14598	GO
SMAD7	14600	GO
SMAD7	30474	GO
SMAD7	30479	GO
SMAD7	29968	GO
SMAD7	11024	GO
SMAD7	11410	GO
SMAD7	13972	GO
SMAD7	16404	GO
SMAD7	1174	GO
SMAD7	22167	GO
SMAD7	9367	GO
SMAD7	33435	GO
SMAD7	158	GO
SMAD7	11423	GO
SMAD7	30497	GO
SMAD7	15408	GO
SMAD7	15409	GO
SMAD7	9139	GO
SMAD7	9141	GO
SMAD7	17079	GO
SMAD7	18558	GO
SMAD7	6092	GO
SMAD7	28537	GO
SMAD7	5343	GO
SMAD7	18272	GO
SMAD7	27104	GO
SMAD7	5346	GO
SMAD7	16868	GO
SMAD7	14452	GO
SMAD7	18548	GO
SMAD7	30073	GO
SMAD7	30458	GO
SMAD7	24444	GO
SMAD7	4222	GO
SMAD9	30433	GO
SMAD9	33282	GO
SMAD9	14595	GO
SMAD9	5346	GO
SMAD9	14953	GO
SMAD9	28330	GO
SMAD9	14954	GO
SMAD9	6092	GO
SMAD9	33647	GO
SMAD9	30480	GO
SMAD9	1174	GO
SMAD9	5436	GO
SMAD9	39580	GO
SMAD9	5343	GO
SMAGP	6576	GO
SMAGP	6074	GO
SMAGP	1110	GO
SMAP1	24176	GO
SMAP1	45097	GO
SMAP1	17068	GO
SMAP2	17068	GO
SMARCA1	5343	GO
SMARCA1	5346	GO
SMARCA1	44905	GO
SMARCA1	21836	GO
SMARCA1	6317	GO
SMARCA1	11022	GO
SMARCA1	558	GO
SMARCA1	5331	GO
SMARCA1	14303	GO
SMARCA2	5346	GO
SMARCA2	5348	GO
SMARCA2	11022	GO
SMARCA2	11024	GO
SMARCA2	6194	GO
SMARCA2	5331	GO
SMARCA2	6805	GO
SMARCA2	14423	GO
SMARCA2	6298	GO
SMARCA2	24444	GO
SMARCA2	158	GO
SMARCA2	5343	GO
SMARCA4	11022	GO
SMARCA4	11024	GO
SMARCA4	6298	GO
